दोस्त,664
मुंडू,665
साही,666
घरैं,667
हुंदे,668
कयो,669
पुजी,670
भगवान,671
इन्नी,672
आल,673
भारत,674
रूआज,675
पकड़ी,676
महान,677
रई,678
यात्रा,679
थोड़ी,680
स्हांजो,681
वाले,682
हल्ली,683
बड़े,684
अम्मां,685
पेआ,686
जियां,687
देहा,688
मिंज्जो,689
घीटू,690
एथू,691
आलेयां,692
गलांदा,693
होने,694
प्यारा,695
दिंदा,696
इतना,697
जुआन,698
करि,699
हुँदा,700
मिलदा,701
चलदा,702
बक्खें,703
मिल्ली,704
बोलदे,705
अग्ग,706
लगता,707
थोड़ा,708
किंजा,709
अपणेयां,710
हेठ,711
कुस्सी,712
साईं,713
मंत्री,714
बंद,715
दीपक,716
गाई,717
जान्दे,718
वड्डे,719
समझ,720
वि,721
जोर,722
दिखणा,723
ऐसा,724
लाड़ी,725
तालू,726
घरां,727
बुरी,728
पुच्छी,729
सिर,730
बल्ह,731
बोलदा,732
पासें,733
दैं,734
पास्सैं,735
परधान,736
सुणाई,737
.....,738
अय्या,739
मेळे,740
लेकन,741
रेह,742
कुल्लू,743
कोशिश,744
जानवर,745
खुशी,746
रचना,747
शौक,748
पौंदा,749
सोचा,750
दिंदे,751
गंगा,752
सस्स,753
तिन्नै,754
तुहांजो,755
हन्,756
ग्लाया,757
मरने,758
पीड़,759
ग्रांएं,760
बोलेया,761
गंगी,762
भगतुए,763
बची,764
कभी,765
खुस,766
कपड़े,767
होना,768
माह्णू,769
बात,770
असर,771
इसे,772
तुहाड़े,773
नि,774
सच्ची,775
सैः,776
शायद,777
बाकी,778
जालू,779
वक्त,780
बचारी,781
आहल,782
पार,783
म्हारी,784
कीता,785
फैसला,786
लिखी,787
जाऐ,788
सा,789
चलो,790
काफी,791
चलदे,792
इसदे,793
सुझता,794
लक्खुए,795
अगर,796
पूजा,797
ऐह,798
बेहई,799
दस्स,800
त्रै,801
रैहन्दा,802
दादिया,803
महीने,804
नाम,805
तांह,806
बणाया,807
पैहले,808
जिसा,809
चाचू,810
विद्रोही,811
लोरा,812
सोच्या,813
सुण,814
सी,815
गईयां,816
होन,817
हक,818
दीया,819
तिन्नीं,820
सुख,821
था-,822
मा,823
खुदा,824
जाणदा,825
क्हरे,826
करें,827
बोलणा,828
बडे,829
सस्सू,830
रियां,831
बैठे,832
हण,833
होंदे,834
बारिया,835
करगे,836
बोल्लेया,837
मास,838
आपको,839
गिदड़,840
पुज्जे,841
जोड़ी,842
खड़ोई,843
देणी,844
बेटा,845
कराई,846
हुई,847
बोलया,848
जान्दी,849
लेआ,850
बला,851
जाणां,852
बचार,853
उदे,854
योजना,855
दै,856
बापू,857
सुपने,858
जीणा,859
इक्को,860
परमात्मे,861
चलणा,862
तित्थु,863
बाबे,864
तिह्नां,865
दुआ,866
जबरी,867
पिछले,868
कीती,869
शेरे,870
साड़े,871
पैसा,872
कितणा,873
3,874
असल,875
खैर,876
सिन्धुए,877
फिकर,878
अजकल,879
चीजां,880
बुरे,881
संसारे,882
सैही,883
छोटा,884
हिस्सा,885
असली,886
पचांह,887
सच्च,888
मोआ,889
बोल्ला,890
तिन,891
करियै,892
जेहड़ी,893
खांदे,894
सोई,895
जिन्हां,896
नजर,897
अगले,898
कला,899
इतणे,900
शराब,901
डॉ,902
परमात्मा,903
कुनी,904
पागल,905
बिजली,906
दिखा,907
कुती,908
ऐ-,909
औंदी,910
सामने,911
सुरू,912
उजो,913
किती,914
दिने,915
मुकी,916
नोट,917
गले,918
उट्ठी,919
इसदी,920
अर्जणें,921
सोच्ची,922
क़म्म,923
अप्पूं,924
खात्तर,925
सोनकेसिया,926
तिसरी,927
2,928
ब्हाल,929
मौत,930
लहणा,931
सोच,932
रैह,933
जणास,934
पाणे,935
परिवार,936
कल्ले,937
जिह्यां,938
तिनी,939
मंदर,940
ध्यान,941
बेटी,942
करन,943
पौंदी,944
खाने,945
बाली,946
मतियां,947
जमना,948
अया,949
दस्सेया,950
श्री,951
लग्गै,952
